mill_cd,codes,type,code_type,dscr,tax_dist,name,curr,tot_mill,percent_rounded,,,mill_cd
1450,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,173.603,11.38,,,
1451,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,98.673,20.02,,,
1452,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,94.173,20.98,,,
1453,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,94.173,20.98,,,
1454,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,94.173,20.98,,,
1455,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,97.673,20.23,,,
1456,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,95.173,20.76,,,
1457,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,95.173,20.76,,,
1458,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,102.72,19.23,,,
1459,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,103.72,19.05,,,
1460,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,96.773,20.42,,,
1461,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,99.361,19.88,,,
1462,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,149.623,13.2,,,
2789,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,100.378,19.68,,,
2790,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,101.784,19.41,,,
2792,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,101.784,19.41,,,
2794,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,101.278,19.51,,,
2795,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,101.784,19.41,,,
2800,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,97.671,20.23,,,
2801,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,103.53,19.08,,,
2802,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,97.671,20.23,,,
2803,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,97.671,20.23,,,
2805,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,113.788,17.36,,,
2806,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,103.53,19.08,,,
2807,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,103.53,19.08,,,
2823,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,84.537,23.37,,,
2824,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,104.358,18.93,,,
2826,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,100.654,19.63,,,
2828,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,100.284,19.7,,,
2829,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,104.358,18.93,,,
2840,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,99.387,19.88,,,
2841,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,99.387,19.88,,,
2870,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,85.537,23.1,,,
2872,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,105.154,18.79,,,
2875,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,105.358,18.75,,,
2876,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,104.784,18.85,,,
2877,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,85.537,23.1,,,
2878,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,101.654,19.44,,,
2879,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,101.284,19.51,,,
2880,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,96.671,20.44,,,
2882,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,96.671,20.44,,,
2923,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,108.329,18.24,,,
2970,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,99.387,19.88,,,
2980,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,101.784,19.41,,,
2981,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,101.784,19.41,,,
2990,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,97.671,20.23,,,
3000,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,85.573,23.09,,,
3001,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,85.573,23.09,,,
3002,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,85.573,23.09,,,
3010,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,83.857,23.56,,,
3011,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,83.857,23.56,,,
3012,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,83.857,23.56,,,
3273,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,101.784,19.41,,,
3274,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,101.278,19.51,,,
3275,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,118.381,16.69,,,
4195,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,110.053,17.95,,,
4196,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,118.368,16.69,,,
4197,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,92.963,21.25,,,
4198,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,81.426,24.26,,,
4199,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,92.963,21.25,,,
4201,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,76.716,25.75,,,
4204,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,87.302,22.63,,,
4205,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,87.302,22.63,,,
4208,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,79.216,24.94,,,
4211,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,95.963,20.59,,,
4214,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,76.716,25.75,,,
4217,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,87.302,22.63,,,
4218,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,92.316,21.4,,,
4219,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,90.288,21.88,,,
4220,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,89.316,22.12,,,
4221,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,89.316,22.12,,,
4222,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,91.437,21.61,,,
4223,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,93.722,21.08,,,
4224,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,96.839,20.4,,,
4225,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,102.116,19.35,,,
4226,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,104.154,18.97,,,
4227,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,96.773,20.42,,,
4228,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,97.673,20.23,,,
4229,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,97.673,20.23,,,
4230,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,97.673,20.23,,,
4231,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,98.673,20.02,,,
4232,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,98.673,20.02,,,
4233,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,105.284,18.77,,,
4234,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,101.171,19.53,,,
4235,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,104.154,18.97,,,
4236,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,89.037,22.19,,,
4237,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,105.154,18.79,,,
4238,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,104.784,18.85,,,
4239,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,105.284,18.77,,,
4240,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,80.216,24.63,,,
4241,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,90.802,21.76,,,
4242,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,92.206,21.43,,,
4243,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,103.878,19.02,,,
4244,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,79.316,24.91,,,
4245,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,88.037,22.44,,,
4246,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,81.216,24.33,,,
4247,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,81.216,24.33,,,
4248,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,97.463,20.27,,,
4249,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,104.778,18.86,,,
4250,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,77.716,25.42,,,
4252,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,77.716,25.42,,,
4253,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,96.963,20.38,,,
4254,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,88.302,22.37,,,
4256,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,96.963,20.38,,,
4257,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,88.302,22.37,,,
4258,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,96.963,20.38,,,
4259,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,96.963,20.38,,,
4261,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,90.802,21.76,,,
4262,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,104.778,18.86,,,
4290,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,91.454,21.6,,,
4530,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,93.963,21.03,,,
4531,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,93.963,21.03,,,
4580,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,88.706,22.27,,,
4791,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,101.278,19.51,,,
4794,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,101.278,19.51,,,
4796,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,104.778,18.86,,,
4941,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,101.74,19.42,,,
5003,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,109.869,17.98,,,
5141,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,103.778,19.04,,,
5142,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,103.778,19.04,,,
5143,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,100.378,19.68,,,
5191,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,93.425,21.15,,,
5240,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,94.425,20.92,,,
5241,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,94.425,20.92,,,
5269,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,103.878,19.02,,,
5274,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,104.778,18.86,,,
5275,100,C,COUNTY,BOULDER COUNTY,10001,BOULDER COUNTY GENERAL OPERATING,19.757,104.778,18.86,,,
10,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,92.864,0.2,,,
12,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,96.815,0.19,,,
14,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,94.687,0.2,,,
15,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,96.388,0.19,,,
17,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,100.339,0.19,,,
18,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,100.339,0.19,,,
20,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,108.611,0.17,,,
21,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,114.614,0.16,,,
26,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,107.864,0.17,,,
27,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,97.864,0.19,,,
34,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,91.864,0.2,,,
40,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,94.443,0.2,,,
41,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,92.864,0.2,,,
42,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,94.074,0.2,,,
43,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,100.179,0.19,,,
57,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,96.236,0.19,,,
58,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,96.236,0.19,,,
59,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,136.236,0.14,,,
60,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,96.236,0.19,,,
90,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,96.236,0.19,,,
91,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,96.236,0.19,,,
94,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,96.236,0.19,,,
95,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,96.236,0.19,,,
96,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,101.236,0.18,,,
98,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,150.393,0.12,,,
99,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,95.236,0.2,,,
101,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,115.236,0.16,,,
108,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,104.518,0.18,,,
109,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,96.432,0.19,,,
110,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,93.932,0.2,,,
111,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,104.518,0.18,,,
112,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,96.432,0.19,,,
114,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,93.932,0.2,,,
116,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,104.518,0.18,,,
117,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,94.432,0.2,,,
119,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,115.461,0.16,,,
120,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,93.932,0.2,,,
122,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,96.682,0.19,,,
124,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,93.932,0.2,,,
125,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,110.179,0.17,,,
127,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,156.432,0.12,,,
128,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,94.182,0.2,,,
129,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,153.932,0.12,,,
131,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,110.871,0.17,,,
132,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,95.432,0.19,,,
133,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,149.079,0.12,,,
140,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,100.722,0.18,,,
150,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,88.215,0.21,,,
151,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,93.435,0.2,,,
152,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,87.632,0.21,,,
153,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,95.285,0.2,,,
154,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,97.835,0.19,,,
155,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,92.615,0.2,,,
156,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,85.643,0.22,,,
157,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,90.182,0.21,,,
158,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,101.893,0.18,,,
159,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,90.065,0.21,,,
160,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,121.959,0.15,,,
161,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,116.959,0.16,,,
162,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,83.493,0.22,,,
163,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,92.032,0.2,,,
164,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,87.493,0.21,,,
165,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,94.465,0.2,,,
166,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,99.685,0.19,,,
167,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,99.685,0.19,,,
168,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,106.293,0.17,,,
170,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,103.253,0.18,,,
180,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,75.816,0.25,,,
182,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,84.355,0.22,,,
183,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,86.205,0.22,,,
184,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,90.031,0.21,,,
186,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,88.816,0.21,,,
187,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,79.816,0.23,,,
188,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,86.788,0.21,,,
189,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,95.063,0.2,,,
190,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,85.816,0.22,,,
191,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,95.433,0.19,,,
193,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,85.816,0.22,,,
194,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,92.008,0.2,,,
195,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,93.858,0.2,,,
201,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,80.216,0.23,,,
203,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,90.931,0.2,,,
206,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,96.333,0.19,,,
210,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,104.153,0.18,,,
211,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,95.963,0.19,,,
222,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,120.502,0.15,,,
234,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,152.352,0.12,,,
237,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,107.332,0.17,,,
240,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,85.119,0.22,,,
241,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,175.243,0.11,,,
248,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,137.332,0.14,,,
250,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,81.216,0.23,,,
253,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,96.963,0.19,,,
254,100,C,COUNTY,BOULDER COUNTY,10002,BOULDER COUNTY ROAD & BRIDGE,0.186,88.302,0.21,,,
